Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,AMD,INTC,IBM,ORCL,CSCO,ADBE,SAP,CRM,QCOM,SHOP,NFLX,PYPL,UBER
2025-02-10 00:00:00-05:00,227.0941162109375,409.96728515625,185.86404418945312,233.13999938964844,350.7300109863281,716.2112426757812,133.54090881347656,110.4800033569336,19.770000457763672,245.95924377441406,177.90155029296875,62.02047348022461,451.1000061035156,278.22442626953125,326.16949462890625,168.4645538330078,119.9000015258789,1027.5999755859375,78.23999786376953,78.62999725341797
2025-02-11 00:00:00-05:00,232.052001953125,409.1915588378906,184.71778869628906,232.75999450683594,328.5,718.6072387695312,132.77108764648438,111.0999984741211,20.969999313354492,251.31710815429688,176.18141174316406,61.6452522277832,458.82000732421875,286.2815856933594,323.3782958984375,169.0839080810547,123.58999633789062,1008.0800170898438,76.20999908447266,76.94999694824219
2025-02-12 00:00:00-05:00,236.29161071777344,406.8046569824219,183.01333618164062,228.92999267578125,336.510009765625,724.1780395507812,131.11143493652344,111.72000122070312,22.479999542236328,252.41238403320312,171.2397003173828,61.74399185180664,462.760009765625,288.3627624511719,325.0928649902344,167.41261291503906,120.48999786376953,1027.31005859375,76.2699966430664,79.3499984741211
2025-02-13 00:00:00-05:00,240.94024658203125,408.2964782714844,185.5351104736328,230.3699951171875,355.94000244140625,727.352783203125,135.26052856445312,111.80999755859375,24.1299991607666,255.74749755859375,172.870361328125,63.03752517700195,459.2200012207031,291.05841064453125,328.8111572265625,169.24119567871094,127.6500015258789,1043.68994140625,76.58999633789062,80.29000091552734
2025-02-14 00:00:00-05:00,244.00274658203125,406.1979675292969,184.62808227539062,228.67999267578125,355.8399963378906,735.4492797851562,138.81976318359375,113.0999984741211,23.600000381469727,257.8097229003906,173.1686553955078,64.05458068847656,460.1600036621094,288.08526611328125,325.5115661621094,169.31983947753906,128.35000610351562,1058.5999755859375,77.97000122070312,79.41999816894531
2025-02-18 00:00:00-05:00,243.87306213378906,407.4013977050781,183.17283630371094,226.64999389648438,354.1099853515625,715.1829223632812,139.36964416503906,114.27999877929688,27.389999389648438,259.5759582519531,178.77655029296875,63.778099060058594,464.1099853515625,290.05743408203125,327.9239196777344,170.7060089111328,129.30999755859375,1035.8499755859375,78.62000274658203,81.48999786376953
2025-02-19 00:00:00-05:00,244.27207946777344,412.5033264160156,184.66795349121094,226.6300048828125,360.55999755859375,702.6038818359375,139.19967651367188,114.69000244140625,25.719999313354492,260.8093566894531,180.48675537109375,64.02494812011719,456.989990234375,285.8851623535156,323.50787353515625,172.2593231201172,127.66000366210938,1043.3299560546875,78.36000061035156,81.16000366210938
2025-02-20 00:00:00-05:00,245.229736328125,414.6857604980469,183.9602508544922,222.8800048828125,354.3999938964844,693.6885986328125,140.07948303222656,114.16999816894531,26.09000015258789,261.2237548828125,174.9981689453125,63.85708999633789,454.69000244140625,285.3401184082031,317.4270935058594,170.76499938964844,123.47000122070312,1024.5400390625,77.62999725341797,81.26000213623047
2025-02-21 00:00:00-05:00,244.95042419433594,406.793212890625,179.076171875,216.5800018310547,337.79998779296875,682.4173583984375,134.4007110595703,110.83999633789062,24.8700008392334,258.007080078125,166.8547821044922,63.17576599121094,444.32000732421875,280.4542541503906,308.8242492675781,162.63473510742188,115.55999755859375,1003.1500244140625,74.94999694824219,78.88999938964844
2025-02-24 00:00:00-05:00,246.49664306640625,402.59783935546875,178.66751098632812,212.7100067138672,330.5299987792969,667.0228881835938,130.2516326904297,108.11000061035156,24.270000457763672,258.3918762207031,168.99256896972656,62.445068359375,444.4200134277344,282.0002746582031,307.34893798828125,158.37791442871094,115.4800033569336,988.469970703125,75.25,76.41999816894531
2025-02-25 00:00:00-05:00,246.43678283691406,396.51898193359375,174.84994506835938,212.8000030517578,302.79998779296875,656.4105224609375,126.60242462158203,103.95999908447266,22.989999771118164,254.32659912109375,167.58062744140625,63.462120056152344,443.4100036621094,284.3688659667969,304.9166259765625,158.49588012695312,110.94999694824219,977.239990234375,74.06999969482422,74.94999694824219
2025-02-26 00:00:00-05:00,239.77308654785156,398.3426513671875,172.16868591308594,214.35000610351562,290.79998779296875,672.5836791992188,131.2514190673828,104.73999786376953,23.520000457763672,252.4419708251953,171.48826599121094,63.274513244628906,441.5,283.3183898925781,306.3620300292969,159.36102294921875,113.2300033569336,990.0599975585938,72.05000305175781,75.87000274658203
2025-02-27 00:00:00-05:00,236.72056579589844,391.16766357421875,167.9524383544922,208.74000549316406,281.95001220703125,657.1492309570312,120.12384033203125,99.51000213623047,23.09000015258789,249.86663818359375,163.82215881347656,63.007904052734375,437.19000244140625,272.13946533203125,293.97119140625,151.83042907714844,110.83000183105469,963.0700073242188,70.7300033569336,74.20999908447266
2025-02-28 00:00:00-05:00,241.24948120117188,395.6121520996094,169.72665405273438,212.27999877929688,292.9800109863281,667.0927734375,124.89279174804688,99.86000061035156,23.729999542236328,249.08714294433594,165.11476135253906,63.304134368896484,438.55999755859375,272.5358581542969,296.91192626953125,154.51431274414062,112.0,980.5599975585938,71.05000305175781,76.01000213623047
2025-03-03 00:00:00-05:00,237.4487762451172,387.14166259765625,166.46726989746094,205.02000427246094,284.6499938964844,653.964599609375,114.03515625,98.2300033569336,22.739999771118164,246.8670196533203,161.09776306152344,62.68205261230469,440.7200012207031,278.1352233886719,292.1369934082031,151.0242919921875,106.58000183105469,973.7000122070312,69.75,74.44000244140625
2025-03-04 00:00:00-05:00,235.35391235351562,387.26123046875,170.3645782470703,203.8000030517578,272.0400085449219,638.9395141601562,115.96473693847656,100.75,21.329999923706055,249.84690856933594,156.5736541748047,62.46481704711914,446.0299987792969,276.549560546875,286.4350280761719,151.85009765625,101.7300033569336,972.5800170898438,67.4800033569336,75.26000213623047
2025-03-05 00:00:00-05:00,235.1643829345703,399.628173828125,172.457763671875,208.36000061035156,279.1000061035156,655.3822021484375,117.27445983886719,101.66999816894531,20.809999465942383,248.01162719726562,160.640380859375,63.1560173034668,451.239990234375,284.1607666015625,291.0504455566406,155.81201171875,106.1500015258789,990.9199829101562,69.5,76.4800033569336
2025-03-06 00:00:00-05:00,234.75538635253906,395.5125427246094,171.78994750976562,200.6999969482422,263.45001220703125,626.8894653320312,110.5459213256836,98.8499984741211,20.75,245.38693237304688,150.08082580566406,62.61293411254883,444.7799987792969,276.83697509765625,285.1490478515625,154.2305450439453,102.48999786376953,906.3599853515625,68.08000183105469,74.95999908447266
2025-03-07 00:00:00-05:00,238.4862518310547,391.9449462890625,173.29502868652344,199.25,262.6700134277344,624.6232299804688,112.66545867919922,100.30999755859375,20.639999389648438,258.0662536621094,154.2768096923828,63.136268615722656,449.3999938964844,274.3197326660156,281.9990539550781,159.35049438476562,100.12999725341797,891.1099853515625,70.4800033569336,76.2699966430664
2025-03-10 00:00:00-04:00,226.92454528808594,378.8406066894531,165.52139282226562,194.5399932861328,222.14999389648438,596.9990844726562,106.95669555664062,96.62999725341797,19.93000030517578,253.48789978027344,147.94305419921875,61.279903411865234,435.0799865722656,258.9685363769531,272.04046630859375,153.18284606933594,92.75,866.6799926757812,68.16000366210938,73.05999755859375
2025-03-11 00:00:00-04:00,220.30076599121094,379.12957763671875,163.6952362060547,196.58999633789062,230.5800018310547,604.7063598632812,108.73631286621094,96.76000213623047,19.780000686645508,245.64349365234375,143.3592987060547,59.907371520996094,433.6600036621094,258.33428955078125,276.1773986816406,151.32464599609375,92.94999694824219,895.0999755859375,67.9800033569336,70.6500015258789
2025-03-12 00:00:00-04:00,216.45018005371094,381.9397888183594,166.7587890625,198.88999938964844,248.08999633789062,618.5333862304688,115.7254409790039,100.79000091552734,20.68000030517578,246.31446838378906,150.03111267089844,59.70001220703125,438.6000061035156,261.75335693359375,283.6836853027344,151.0281219482422,96.52999877929688,919.6799926757812,68.62000274658203,71.19999694824219
2025-03-13 00:00:00-04:00,209.1680145263672,377.45538330078125,162.41793823242188,193.88999938964844,240.67999267578125,589.6613159179688,115.56546020507812,98.11000061035156,23.700000762939453,242.5353240966797,146.81948852539062,58.91994094848633,377.8399963378906,252.90338134765625,270.8841552734375,150.1781005859375,90.58999633789062,890.1699829101562,66.91000366210938,69.51000213623047
2025-03-14 00:00:00-04:00,212.96871948242188,387.21142578125,165.14219665527344,197.9499969482422,249.97999572753906,607.1328125,121.65469360351562,100.97000122070312,24.049999237060547,245.0514678955078,148.42034912109375,59.73950958251953,394.739990234375,261.5155029296875,278.52001953125,154.76429748535156,94.8499984741211,918.0,68.94999694824219,71.55000305175781
2025-03-17 00:00:00-04:00,213.4774627685547,387.3509521484375,163.9447021484375,195.74000549316406,238.00999450683594,604.4349365234375,119.51496124267578,104.58999633789062,25.690000534057617,249.610107421875,153.1333465576172,60.12460708618164,399.3399963378906,267.1346740722656,279.86578369140625,156.118408203125,96.58999633789062,950.02001953125,69.6500015258789,72.7300033569336
2025-03-18 00:00:00-04:00,212.170654296875,382.18890380859375,160.3323211669922,192.82000732421875,225.30999755859375,581.9122314453125,115.41547393798828,103.51000213623047,25.920000076293945,243.6700439453125,148.59930419921875,59.54202651977539,391.3699951171875,268.2149353027344,277.8521423339844,154.47764587402344,94.01000213623047,929.97998046875,68.87999725341797,71.55000305175781
2025-03-19 00:00:00-04:00,214.7144317626953,386.4740295410156,163.54556274414062,195.5399932861328,235.86000061035156,583.6109619140625,117.50520324707031,106.2300033569336,24.1200008392334,248.93911743164062,151.5822296142578,60.351715087890625,387.8900146484375,269.0077819824219,278.51007080078125,156.4248046875,101.54000091552734,959.489990234375,70.0,73.0199966430664
2025-03-20 00:00:00-04:00,213.5772247314453,385.49737548828125,162.45785522460938,194.9499969482422,236.25999450683594,585.5494384765625,118.51508331298828,107.13999938964844,23.959999084472656,240.08827209472656,151.85069274902344,59.85799789428711,389.6099853515625,269.2555236816406,278.15118408203125,156.118408203125,101.8499984741211,950.8400268554688,69.66999816894531,74.3499984741211
2025-03-21 00:00:00-04:00,217.73703002929688,389.9020690917969,163.64535522460938,196.2100067138672,248.7100067138672,595.7915649414062,117.68518829345703,106.44000244140625,24.260000228881836,240.63096618652344,151.3634796142578,59.54202651977539,387.260009765625,270.0880126953125,279.7361755371094,155.00152587890625,104.20999908447266,960.2899780273438,70.19000244140625,75.83999633789062
2025-03-24 00:00:00-04:00,220.19102478027344,391.7157287597656,167.3275909423828,203.25999450683594,278.3900146484375,618.3742065429688,121.39472961425781,113.8499984741211,24.219999313354492,245.15013122558594,153.9884490966797,60.20360565185547,394.4700012207031,273.26922607421875,285.0593566894531,158.2237091064453,109.27999877929688,971.989990234375,70.97000122070312,76.51000213623047
2025-03-25 00:00:00-04:00,223.2036590576172,393.7885437011719,170.2015380859375,205.7100067138672,288.1400146484375,625.8284912109375,120.67481994628906,114.80999755859375,24.200000762939453,246.58087158203125,153.0537872314453,60.223350524902344,403.6400146484375,277.7190246582031,287.7010192871094,158.2928924560547,109.81999969482422,997.280029296875,70.86000061035156,75.61000061035156
2025-03-26 00:00:00-04:00,220.9890594482422,388.6165466308594,164.7130889892578,201.1300048828125,272.05999755859375,610.51025390625,113.74568939208984,110.19000244140625,23.420000076293945,247.0150146484375,146.9586944580078,61.023170471191406,397.80999755859375,265.5986022949219,280.10498046875,156.5532989501953,104.27999877929688,970.6500244140625,69.97000122070312,74.18000030517578
2025-03-27 00:00:00-04:00,223.30340576171875,389.2243957519531,161.89903259277344,201.36000061035156,273.1300048828125,602.11669921875,111.41597747802734,106.6500015258789,23.6200008392334,242.9398956298828,144.9501953125,60.628196716308594,396.1499938964844,265.74725341796875,276.9350280761719,156.13816833496094,102.5199966430664,976.719970703125,68.86000061035156,74.86000061035156
2025-03-28 00:00:00-04:00,217.36793518066406,377.48529052734375,154.0056610107422,192.72000122070312,263.54998779296875,576.2965698242188,109.65619659423828,103.22000122070312,22.709999084472656,240.7592315673828,140.06814575195312,60.09498596191406,385.7099914550781,265.5986022949219,269.1197204589844,150.9490509033203,96.68000030517578,933.8499755859375,65.1500015258789,72.75
2025-03-31 00:00:00-04:00,221.58761596679688,374.087158203125,154.31500244140625,190.25999450683594,259.1600036621094,575.9168701171875,108.36636352539062,102.73999786376953,22.709999084472656,245.35733032226562,139.01417541503906,60.93429946899414,383.5299987792969,266.0346374511719,267.5148010253906,151.8287353515625,95.4800033569336,932.530029296875,65.25,72.86000061035156
2025-04-01 00:00:00-04:00,222.64501953125,380.8635559082031,156.73989868164062,192.1699981689453,268.4599914550781,585.5494384765625,110.13614654541016,102.77999877929688,22.049999237060547,247.0150146484375,141.13204956054688,61.023170471191406,383.20001220703125,267.9176330566406,269.3489990234375,151.27523803710938,97.63999938964844,928.3800048828125,66.0999984741211,72.98999786376953
2025-04-02 00:00:00-04:00,223.3433074951172,380.813720703125,156.70994567871094,196.00999450683594,282.760009765625,583.4810180664062,110.4061050415039,102.95999908447266,21.979999542236328,246.65980529785156,145.0297393798828,61.04291534423828,385.7799987792969,268.9879455566406,270.6847839355469,152.2932891845703,100.6500015258789,935.52001953125,67.1500015258789,74.5
2025-04-03 00:00:00-04:00,202.69386291503906,371.8150329589844,150.4032440185547,178.41000366210938,267.2799987792969,531.2112426757812,101.78720092773438,93.80000305175781,22.43000030517578,240.25601196289062,136.44886779785156,56.96742630004883,367.25,261.97137451171875,254.42613220214844,137.8032684326172,82.29000091552734,917.0499877929688,61.709999084472656,69.8499984741211
2025-04-04 00:00:00-04:00,187.92002868652344,358.59112548828125,145.29400634765625,171.0,239.42999267578125,504.3419494628906,94.29813385009766,85.76000213623047,19.850000381469727,224.45863342285156,127.53987121582031,54.213985443115234,349.07000732421875,246.2733154296875,240.001708984375,125.98197174072266,76.88999938964844,855.8599853515625,58.369998931884766,64.62000274658203
2025-04-07 00:00:00-04:00,181.0169219970703,356.61798095703125,146.4415740966797,175.25999450683594,233.2899932861328,515.8530883789062,97.6277084350586,83.63999938964844,19.56999969482422,222.78121948242188,126.43618774414062,54.08475875854492,340.70001220703125,239.37567138671875,243.44085693359375,128.2157745361328,78.81999969482422,867.8300170898438,58.529998779296875,65.63999938964844
2025-04-08 00:00:00-04:00,171.99899291992188,353.3294372558594,144.39588928222656,170.66000366210938,221.86000061035156,510.05755615234375,96.28788757324219,78.20999908447266,18.1299991607666,218.0943145751953,123.79132843017578,52.87205123901367,340.0,235.401611328125,243.2215576171875,123.21443939208984,77.08999633789062,870.4000244140625,57.40999984741211,65.06999969482422
2025-04-09 00:00:00-04:00,198.3644561767578,389.13470458984375,158.37644958496094,191.10000610351562,272.20001220703125,585.3196411132812,114.31561279296875,96.83999633789062,21.530000686645508,232.1846466064453,138.89486694335938,57.78252410888672,364.6400146484375,257.28375244140625,264.3348693847656,141.9249267578125,91.4000015258789,945.469970703125,63.95000076293945,72.68000030517578
2025-04-10 00:00:00-04:00,189.95504760742188,380.0264587402344,152.4988250732422,181.22000122070312,252.39999389648438,545.8699951171875,107.55646514892578,88.69999694824219,19.8799991607666,226.50115966796875,133.0672607421875,56.25172805786133,350.04998779296875,256.1737976074219,254.71607971191406,132.84149169921875,84.62999725341797,921.1699829101562,60.560001373291016,70.94000244140625
2025-04-11 00:00:00-04:00,197.66615295410156,387.1018371582031,156.80975341796875,184.8699951171875,252.30999755859375,543.152099609375,110.9160385131836,93.4000015258789,19.739999771118164,232.35238647460938,132.0693817138672,56.987308502197266,352.4700012207031,256.827880859375,254.59628295898438,137.63523864746094,83.70999908447266,918.2899780273438,62.59000015258789,72.27999877929688
2025-04-14 00:00:00-04:00,202.02549743652344,386.4640197753906,158.73570251464844,182.1199951171875,252.35000610351562,531.0713500976562,110.6960678100586,94.5,20.309999465942383,235.8848419189453,134.35450744628906,57.06682586669922,350.9100036621094,257.2044982910156,254.14698791503906,137.57595825195312,82.7699966430664,931.280029296875,62.27000045776367,73.0999984741211
2025-04-15 00:00:00-04:00,201.64642333984375,384.3912658691406,155.9814910888672,179.58999633789062,254.11000061035156,521.1190795898438,112.18588256835938,95.29000091552734,19.850000381469727,237.50306701660156,133.656005859375,56.85808181762695,350.3800048828125,259.6127014160156,254.52638244628906,136.9927978515625,83.91000366210938,976.280029296875,62.0,74.0199966430664
2025-04-16 00:00:00-04:00,193.79563903808594,370.32025146484375,153.00775146484375,174.3300018310547,241.5500030517578,501.9237976074219,104.47685241699219,88.29000091552734,19.229999542236328,235.40135192871094,129.48484802246094,55.42668914794922,344.19000244140625,258.14599609375,249.44444274902344,134.16595458984375,83.95999908447266,961.6300048828125,60.2400016784668,73.05999755859375
2025-04-17 00:00:00-04:00,196.4990234375,366.5035400390625,150.84231567382812,172.61000061035156,241.3699951171875,501.0944519042969,101.47722625732422,87.5,18.93000030517578,235.63816833496094,128.34727478027344,55.42668914794922,348.79998779296875,255.09356689453125,246.8685302734375,135.07528686523438,83.6500015258789,973.030029296875,61.0,75.23999786376953
2025-04-21 00:00:00-04:00,192.68833923339844,357.87359619140625,147.35964965820312,167.32000732421875,227.5,484.2873840332031,96.89781188964844,85.55999755859375,18.84000015258789,233.0825653076172,122.55957794189453,54.04499816894531,343.2200012207031,248.29502868652344,235.8859405517578,134.5613250732422,81.63999938964844,987.9099731445312,60.28499984741211,72.91999816894531
2025-04-22 00:00:00-04:00,199.25228881835938,365.5469055175781,151.1516571044922,173.17999267578125,237.97000122070312,499.8953552246094,98.87755584716797,86.26000213623047,19.510000228881836,237.70040893554688,126.97019958496094,54.710994720458984,349.9100036621094,250.13836669921875,243.00465393066406,137.1311798095703,85.70999908447266,1040.3399658203125,61.41999816894531,74.44000244140625
2025-04-23 00:00:00-04:00,204.10043334960938,373.0906066894531,155.0235137939453,180.60000610351562,250.74000549316406,519.8699951171875,102.69707489013672,90.38999938964844,20.59000015258789,242.21957397460938,131.1213836669922,55.29747009277344,351.9599914550781,269.04742431640625,250.08343505859375,138.83123779296875,90.95999908447266,1049.5899658203125,62.459999084472656,73.7699966430664
2025-04-24 00:00:00-04:00,207.8612060546875,385.9557800292969,158.9452362060547,186.5399932861328,259.510009765625,532.7401123046875,106.4166030883789,94.47000122070312,21.489999771118164,226.28407287597656,137.21841430664062,55.953521728515625,360.9100036621094,271.0988464355469,264.28094482421875,145.50296020507812,95.12000274658203,1096.8699951171875,64.7699966430664,78.0999984741211
2025-04-25 00:00:00-04:00,208.76898193359375,390.4900207519531,161.61962890625,188.99000549316406,284.95001220703125,546.8492431640625,110.99604034423828,96.6500015258789,20.049999237060547,229.3231658935547,138.19635009765625,56.371009826660156,367.7200012207031,275.4594421386719,267.4259338378906,146.83729553222656,97.12000274658203,1101.530029296875,65.33999633789062,77.75
2025-04-28 00:00:00-04:00,209.62689208984375,389.8023986816406,160.2724609375,187.6999969482422,285.8800048828125,549.3173217773438,108.71631622314453,96.38999938964844,20.510000228881836,233.0233612060547,139.8428497314453,56.50023651123047,368.6199951171875,282.7931213378906,265.2194519042969,145.90818786621094,98.56999969482422,1110.3800048828125,64.93000030517578,78.33000183105469
